,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
2340898,sg:69d7a162956e44dc87a827163e034e6f,The Simple Greek,RI,2914,722511.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.804407,-71.341155,RI,44.0,44007.0,Providence County,440070105011.0
2341290,sg:785dd00d3b13453f91b884be0db47c5c,BayCoast Bank,RI,2920,522110.0,9,475.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":1,"">240"":5}",41.754357,-71.45456,RI,44.0,44007.0,Providence County,440070139003.0
2341312,sg:79641f88b10f423c8f3f19c1d251904a,Brunelle Chiropractic,RI,2852,621310.0,2,10.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.572963,-71.46074300000001,RI,44.0,44009.0,Washington County,440090503023.0
2341443,sg:7e99c9c27c664ec9960fb61fdc496ac5,Dunkin',RI,2907,722515.0,45,6.0,"{""<5"":3,""5-20"":38,""21-60"":3,""61-240"":0,"">240"":1}",41.789124,-71.42055400000001,RI,44.0,44007.0,Providence County,440070002005.0
2341578,sg:83472a388b074f4186c5f5d061372f85,Dame Farm & Orchard,RI,2919,445230.0,2,372.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",41.849281,-71.53743399999999,RI,44.0,44007.0,Providence County,440070122004.0
2341637,sg:8590c63f1138494eac094c4e8404b14b,KFC,RI,2895,722513.0,34,8.0,"{""<5"":4,""5-20"":27,""21-60"":3,""61-240"":0,"">240"":0}",42.004473,-71.510977,RI,44.0,44007.0,Providence County,440070180002.0
2341885,sg:8dd04b80afaa4f81bc1b562101489fd6,O'Reilly Auto Parts,RI,2919,441310.0,2,9.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.861658,-71.492377,,,,,
2341923,sg:8ed81481a4e8428083bd9c3eaa979c50,Big 10 Tires,RI,2904,441310.0,8,16.0,"{""<5"":0,""5-20"":6,""21-60"":2,""61-240"":0,"">240"":0}",41.854490999999996,-71.40114399999999,RI,44.0,44007.0,Providence County,440070033004.0
2342075,sg:94412c1b1fa7462495f7e030db819442,Oaklawn Music Studio,RI,2920,451140.0,6,9.0,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":0,"">240"":0}",41.738421,-71.477785,RI,44.0,44007.0,Providence County,440070142002.0
2342133,sg:968ad6354a9a4111b4428bb24209309a,First Stop Automotive and Accessories,RI,2861,811111.0,6,45.0,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":2,"">240"":0}",41.874771,-71.363636,RI,44.0,44007.0,Providence County,440070168003.0
2342475,sg:a3a720de879f4544827d92f3639a88ab,Guiteras School,RI,2809,611110.0,7,17.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":1,"">240"":0}",41.67739,-71.27683499999999,RI,44.0,44001.0,Bristol County,440010309024.0
2342491,sg:a42f7ef4bdd442e0b030228c1acbfb77,California Taco Shop,RI,2909,722511.0,2,549.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",41.833505,-71.469818,RI,44.0,44007.0,Providence County,440070020001.0
2343279,sg:c10fc0748a3f47b685d0727556c13db7,Blackstone Place,RI,2860,531120.0,31,19.0,"{""<5"":3,""5-20"":14,""21-60"":9,""61-240"":4,"">240"":1}",41.857991,-71.39183100000001,RI,44.0,44007.0,Providence County,440070165002.0
2343575,sg:cbfc8656c3144226b9021607a311a88c,Tavolo Wine Bar & Tuscan Grille,RI,2886,722511.0,3,20.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",41.724716,-71.44081,RI,44.0,44003.0,Kent County,440030211004.0
2344137,sg:e29289be92b14a2a9411ea497b55dd66,Holistic Nutrition Center,RI,2907,446191.0,29,553.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":5,"">240"":18}",41.794631,-71.42411899999999,RI,44.0,44007.0,Providence County,440070002002.0
2344172,sg:e3ee2b8eb5764401b015f544d72cf5cd,The Tackle Box,RI,2889,451110.0,24,16.0,"{""<5"":0,""5-20"":13,""21-60"":4,""61-240"":3,"">240"":4}",41.728357,-71.392442,RI,44.0,44003.0,Kent County,440030214022.0
2344657,sg:f701f338448a4fe3b9c187b202196c35,The Animal House,RI,2885,453910.0,16,12.0,"{""<5"":0,""5-20"":10,""21-60"":1,""61-240"":1,"">240"":4}",41.738942,-71.274538,RI,44.0,44001.0,Bristol County,440010306011.0
2344828,sg:fd5599e588b9458f8bb97555ad3839c8,Piemonte Pizza & Grill,RI,2906,722511.0,8,20.0,"{""<5"":0,""5-20"":4,""21-60"":4,""61-240"":0,"">240"":0}",41.838932,-71.403795,RI,44.0,44007.0,Providence County,440070031001.0
2345058,sg:051170e1c307420990a26eadfb95cdcb,Stop &amp Shop Pharmacy,RI,2886,446110.0,1,11.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.687536,-71.49910799999999,,,,,
2345245,sg:0b3240b7c673416db0d647913d8b1145,Camp Wetu at Mount Hope Farm,RI,2809,713940.0,8,33.5,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":1,"">240"":0}",41.732327000000005,-71.26941,RI,44.0,44001.0,Bristol County,440010306011.0
2345424,sg:10e068f4f9c7465e96d3931c12f2de39,Smug Brewing,RI,2860,312120.0,1,10.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.859721,-71.398589,RI,44.0,44007.0,Providence County,440070164002.0
2345515,sg:140613b0e0ab404c88c9f3d7b3abf089,Rooftop at the Providence G,RI,2903,722511.0,9,1005.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":6}",41.82291,-71.41029,RI,44.0,44007.0,Providence County,440070008003.0
2345650,sg:189f025a47fa4896a26670d441bd3479,Nobodys,RI,2903,722511.0,2,10.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.817894,-71.410888,RI,44.0,44007.0,Providence County,440070006001.0
2345759,sg:1bebf2e3f2054528871e38e6d6d14fff,Lou Umberto's Italian Kitchen,RI,2920,722511.0,32,173.0,"{""<5"":0,""5-20"":7,""21-60"":4,""61-240"":6,"">240"":15}",41.786504,-71.463559,RI,44.0,44007.0,Providence County,440070147004.0
2345933,sg:22552f89e0e14c73ae17c62d7ff5b53e,Kairo's Construction,RI,2907,444130.0,16,16.0,"{""<5"":1,""5-20"":8,""21-60"":3,""61-240"":3,"">240"":1}",41.798035999999996,-71.41632299999999,RI,44.0,44007.0,Providence County,440070002004.0
2346201,sg:2a7a1ee51757421e8f762f91b4d8064e,Arrowhead Dental Associates,RI,2813,621210.0,27,223.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":7,"">240"":13}",41.386882,-71.64209100000001,RI,44.0,44009.0,Washington County,440090511014.0
2346281,sg:2d3fc0d5c9604e4aa075c687d0ef520d,Incredible Threads,RI,2898,448130.0,2,10.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.514965999999994,-71.70007700000001,RI,44.0,44009.0,Washington County,440090506001.0
2346283,sg:2d4f5947cbc74c3b9fa5f5408cfb7df7,CVS,RI,2906,446110.0,4,10.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":0}",41.829909,-71.400613,RI,44.0,44007.0,Providence County,440070036011.0
2346472,sg:342b20241beb40988f739193ca087feb,Stadelmann & Gulino,RI,2891,621210.0,1,81.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.360503,-71.829051,RI,44.0,44009.0,Washington County,440090508022.0
2346537,sg:370b5e6b431f4243800939b2f9b324da,Mendes Field,RI,2917,713940.0,11,46.0,"{""<5"":0,""5-20"":3,""21-60"":5,""61-240"":3,"">240"":0}",41.88341,-71.509661,RI,44.0,44007.0,Providence County,440070126023.0
2346563,sg:37aecf995d5b45dc996515c41287aed8,Westminster Unitarian Church,RI,2818,813110.0,2,112.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.660812,-71.460884,RI,44.0,44003.0,Kent County,440030209041.0
2347082,sg:4a8bdce8d5694efe9a285f5b80447bf1,Celestial Church of Christ,RI,2905,813110.0,29,71.0,"{""<5"":0,""5-20"":10,""21-60"":4,""61-240"":9,"">240"":6}",41.805717,-71.413577,RI,44.0,44007.0,Providence County,440070004003.0
2347202,sg:4e7b3a38e19142228104b5f49019bcdd,Bristol Fish Market,RI,2809,445220.0,7,22.0,"{""<5"":0,""5-20"":2,""21-60"":4,""61-240"":1,"">240"":0}",41.676173,-71.276113,RI,44.0,44001.0,Bristol County,440010307004.0
2347413,sg:568118ab2777430faacb440e16aba1bb,Cumberland Church of the Lord Jesus Christ,RI,2864,813110.0,14,351.5,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":0,"">240"":9}",42.01061,-71.445962,RI,44.0,44007.0,Providence County,440070114021.0
2347818,sg:645739255b76437796eb35521a0ce9f9,Watch Hill Carousel & Beach,RI,2891,712190.0,1,313.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.308951,-71.85837,,,,,
2347894,sg:672072bed17245df8af1ef659d0f4a46,Webster Bank,RI,2842,522110.0,1,435.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.507069,-71.282896,RI,44.0,44005.0,Newport County,440050404002.0
2348114,sg:6ed91cef2398484686b719ab638e5bdc,IHOP,RI,2842,722511.0,7,7.0,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":0}",41.510089,-71.301638,RI,44.0,44005.0,Newport County,440050403022.0
2348231,sg:729ba7f3bc604a8d9fde26e5a9b99585,Friskie Fries,RI,2806,722511.0,3,10.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",41.737089000000005,-71.304834,RI,44.0,44001.0,Bristol County,440010304003.0
2348510,sg:7d01d7d4a7da4b6fb93fc842980864c3,Kiki's Movers,RI,2908,447110.0,36,76.0,"{""<5"":0,""5-20"":13,""21-60"":5,""61-240"":6,"">240"":12}",41.847823999999996,-71.42533900000001,RI,44.0,44007.0,Providence County,440070027002.0
2348519,sg:7d229046e1cb403bb370eb13829dc383,Wickford Village Antiques & Collectibles,RI,2852,453310.0,2,23.5,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.571197999999995,-71.452125,RI,44.0,44009.0,Washington County,440090503023.0
2348581,sg:7fead431ecd4471e978f44c9e337c9c8,United States Postal Service (USPS),RI,2828,491110.0,1,7.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.872732,-71.552651,RI,44.0,44007.0,Providence County,440070127013.0
2348904,sg:8c54fdcaf0a44038be69b96cdb4ecd5a,The Great Escape Room,RI,2903,423830.0,1,12.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.823817,-71.410961,RI,44.0,44007.0,Providence County,440070008003.0
2348906,sg:8c79e53dc542462f97f167c2248a7978,UPS Customer Center,RI,2886,492110.0,216,75.0,"{""<5"":3,""5-20"":62,""21-60"":38,""61-240"":56,"">240"":57}",41.73406,-71.445299,RI,44.0,44003.0,Kent County,440030211004.0
2349347,sg:9cb1c1112876428ebfecd17501924adb,The Old Court Bed & Breakfast,RI,2903,721110.0,4,382.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":3}",41.829357,-71.40867,RI,44.0,44007.0,Providence County,440070031004.0
2350075,sg:b5e075eedbaa43a6a9e8c8d079fcfd6b,O'Reilly Auto Parts,RI,2860,441310.0,7,12.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":0,"">240"":0}",41.886332,-71.367922,RI,44.0,44007.0,Providence County,440070154001.0
2351194,sg:dfb5798ab4cc4cf88a5d2e456ba92c69,Oakland Beach School,RI,2889,611110.0,5,175.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":2}",41.698865000000005,-71.399302,RI,44.0,44003.0,Kent County,440030217004.0
2351642,sg:f14efeeea27343a7b4e547043160b940,Superior Wireless,RI,2910,517312.0,9,94.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":5,"">240"":2}",41.777969,-71.431759,RI,44.0,44007.0,Providence County,440070137014.0
2351820,sg:f88d0c9f475e453c830ec31e41fb89a4,Burlington,RI,2919,448140.0,11,11.0,"{""<5"":0,""5-20"":10,""21-60"":1,""61-240"":0,"">240"":0}",41.814896000000005,-71.49829100000001,RI,44.0,44007.0,Providence County,440070122001.0
2351961,sg:fed063d1b5534ee3bf355de5b57de05a,Sandley Field,RI,2720,713940.0,93,50.0,"{""<5"":2,""5-20"":22,""21-60"":25,""61-240"":32,"">240"":12}",41.714669,-71.13994699999999,MA,25.0,25005.0,Bristol County,250056424001.0
2352251,sg:085c0211ab714bc2819b9ecd0a3ec46e,Hampton,RI,2842,721110.0,4,12.5,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":1,"">240"":0}",41.514196000000005,-71.300686,RI,44.0,44005.0,Newport County,440050403021.0
2352257,sg:087808e2dc4d4390a75f3e3c41548cb0,Hallmark Cards,RI,2879,453220.0,5,20.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":0}",41.44359,-71.48269300000001,RI,44.0,44009.0,Washington County,440090512024.0
2352408,sg:0dcd6e9be1f54ec7bfcbeaacf12123dd,USA Karate,RI,2860,713940.0,22,32.5,"{""<5"":1,""5-20"":6,""21-60"":11,""61-240"":3,"">240"":1}",41.881107,-71.38676099999999,RI,44.0,44007.0,Providence County,440070152001.0
2352706,sg:182505fe0a62444daf5871a8fa1533ec,E and Z Repair and Recovery,RI,2816,811111.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.680291,-71.586687,RI,44.0,44003.0,Kent County,440030206022.0
2353070,sg:22d2c0b1372245e383b62f2dbf7a470f,Daddy's Bread,RI,2879,311811.0,4,56.5,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":1}",41.383218,-71.57276999999999,RI,44.0,44009.0,Washington County,440090513022.0
2353081,sg:2330ee2c5b1c483baa12c12ea5e67594,Pare Service Center,RI,2893,811111.0,30,193.5,"{""<5"":1,""5-20"":4,""21-60"":4,""61-240"":7,"">240"":14}",41.696543,-71.53224200000001,RI,44.0,44003.0,Kent County,440030203005.0
2353098,sg:23b31fff35474b8093164d748086bab2,Sayles Livingston Design,RI,2878,453110.0,7,142.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":4,"">240"":0}",41.571777000000004,-71.18808299999999,RI,44.0,44005.0,Newport County,440050417023.0
2353964,sg:40d8fd295fc44310bb49641d4b3b11e5,Kathy's Driving School,RI,2907,453310.0,53,52.0,"{""<5"":1,""5-20"":13,""21-60"":14,""61-240"":14,"">240"":11}",41.796595,-71.417303,RI,44.0,44007.0,Providence County,440070002004.0
2354515,sg:552ab7432838473886740bfe17bfd0f6,Curiosities,RI,2903,453310.0,3,14.0,"{""<5"":1,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.820357,-71.394074,RI,44.0,44007.0,Providence County,440070037003.0
2356061,sg:8cb1bb3505d045539a1f17fb6c28886b,The Melville House,RI,2840,721110.0,3,293.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":2}",41.488618,-71.313577,RI,44.0,44005.0,Newport County,440050410001.0
2356095,sg:8e78fce50b544eb6965548a5c2a0b3c6,Muldowney's Pub,RI,2903,713950.0,2,82.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":0}",41.821723999999996,-71.41592,RI,44.0,44007.0,Providence County,440070008003.0
2356646,sg:a1e5809802384d7b8ee6380260855687,Bagel Boys,RI,2842,722515.0,8,20.5,"{""<5"":0,""5-20"":4,""21-60"":4,""61-240"":0,"">240"":0}",41.508140999999995,-71.281846,RI,44.0,44005.0,Newport County,440050404002.0
2357183,sg:b5441ffb34064659a6d1c66948577968,Salvadore Tool & Findings,RI,2907,448310.0,33,295.0,"{""<5"":1,""5-20"":3,""21-60"":5,""61-240"":4,"">240"":20}",41.806025,-71.430604,RI,44.0,44007.0,Providence County,440070014002.0
2357698,sg:ca131a0df62245e6913a7b79d1f151aa,Three Islands Clothing,RI,2891,448120.0,17,7.0,"{""<5"":1,""5-20"":12,""21-60"":4,""61-240"":0,"">240"":0}",41.309855999999996,-71.858465,RI,44.0,44009.0,Washington County,440090510001.0
2357703,sg:ca3e8adcc37543b8af87df4a7e68cf88,Roots Farm,RI,2878,445230.0,2,25.5,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.572319,-71.178839,RI,44.0,44005.0,Newport County,440050417022.0
2358034,sg:d6ea2658d70d4bc68fbc14c6e5fb9dc9,Muldowney Physical Therapy,RI,2896,621340.0,1,26.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.994487,-71.597992,RI,44.0,44007.0,Providence County,440070128011.0
2358617,sg:ed36112da1f24c3985e0a728b16efe81,Skin & Soul Healing Spa,RI,2886,812199.0,19,24.0,"{""<5"":3,""5-20"":3,""21-60"":5,""61-240"":3,"">240"":5}",41.684401,-71.451924,RI,44.0,44003.0,Kent County,440030220003.0
2359188,sg:0341ac3bc0b54b23a71ce6a49d40ce69,Fecteau Benefits Group,RI,2914,523930.0,4,385.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":3}",41.815164,-71.369037,RI,44.0,44007.0,Providence County,440070102004.0
2359461,sg:0cb92ff73b7843db95ad5eecea76dafd,Potenza,RI,2903,722511.0,14,45.5,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":2,"">240"":5}",41.823537,-71.427483,RI,44.0,44007.0,Providence County,440070009002.0
2359649,sg:13387b0eeaf940e89a9a5f0861a9fc8f,Gladu Self Storage,RI,2895,531130.0,22,405.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":6,"">240"":14}",42.009983,-71.485853,RI,44.0,44007.0,Providence County,440070184002.0
2360002,sg:1f13d2408a684c5f8b3ce2aa2949fc75,Buttonwoods Fish & Chips,RI,2886,722511.0,27,63.0,"{""<5"":0,""5-20"":11,""21-60"":2,""61-240"":5,"">240"":9}",41.695502000000005,-71.426745,RI,44.0,44003.0,Kent County,440030219031.0
2360176,sg:24c74b631639421e8b51a2b250475547,Sal's Furniture Gallery,RI,2904,442110.0,4,36.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":0}",41.859854999999996,-71.447376,RI,44.0,44007.0,Providence County,440070119011.0
2360308,sg:294a0d21a1b14c3e8e12fae90de09559,Robert's Dental Lab,RI,2914,621210.0,2,69.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",41.807753999999996,-71.359719,RI,44.0,44007.0,Providence County,440070105013.0
2360959,sg:3ecb25d042c44d6b9b42bbcf88a53676,Delizioso,RI,2920,722511.0,85,9.0,"{""<5"":6,""5-20"":60,""21-60"":8,""61-240"":4,"">240"":7}",41.734464,-71.477089,RI,44.0,44007.0,Providence County,440070142003.0
2361276,sg:49fdd03ab03a4560a7b22fc143bb9f5c,Hilltop Cafe Pods's Pizza,RI,2891,722511.0,6,70.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":4,"">240"":0}",41.381467,-71.831739,RI,44.0,44009.0,Washington County,440090508015.0
2361540,sg:53b8600c893c411b9c099a9ba275560a,David Kiernan Furniture Designs,RI,2920,442110.0,1,50.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.781869,-71.462959,RI,44.0,44007.0,Providence County,440070143002.0
2362458,sg:73c4734e172b4734a65cd3d38a2364be,Mt Pleasant Little League Fields,RI,2909,713940.0,43,21.0,"{""<5"":1,""5-20"":18,""21-60"":11,""61-240"":4,"">240"":9}",41.841027000000004,-71.453262,RI,44.0,44007.0,Providence County,440070024005.0
2363238,sg:8e9bd9b118dc4d12bc7246bfa44d7566,Smith M F & Associates,RI,2835,444130.0,1,79.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.495936,-71.376341,RI,44.0,44005.0,Newport County,440050413005.0
2363440,sg:9562746463974e1e998bde129dfec546,The Complete Picture,RI,2916,453998.0,2,5.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.854361,-71.353762,RI,44.0,44007.0,Providence County,440070101021.0
2363804,sg:a22e00fe5b4b4608ab61afcb222a09ae,Wicked Good Bar And Grill,RI,2865,722511.0,15,56.0,"{""<5"":0,""5-20"":4,""21-60"":4,""61-240"":4,"">240"":3}",41.887586,-71.447886,RI,44.0,44007.0,Providence County,440070116002.0
2363883,sg:a57cda4085964becb8c99cceb7e8b944,Portsmouth Dental Associates,RI,2871,621210.0,2,28.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.604347,-71.247072,RI,44.0,44005.0,Newport County,440050401023.0
2364071,sg:abff6acdc4ab47b8aa7cde657086ec7d,Tarbox Hyundai,RI,2818,441110.0,8,10.5,"{""<5"":1,""5-20"":4,""21-60"":3,""61-240"":0,"">240"":0}",41.673115,-71.499235,RI,44.0,44003.0,Kent County,440030222023.0
2364205,sg:b07951f94f884fe68cc019f21bd4b704,Nice Slice,RI,2903,722511.0,7,9.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":1,"">240"":1}",41.818061,-71.42092099999999,RI,44.0,44007.0,Providence County,440070011002.0
2364693,sg:c391e06fae7f4e738604935ee102115e,A Partnership In Psychotherapy,RI,2891,621330.0,1,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.36042,-71.829042,RI,44.0,44009.0,Washington County,440090508022.0
2366018,sg:f6ae5bf38da14a4aae19f9367b856e1d,A AAA Chapel by the Sea,RI,2889,813110.0,12,43.5,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":4,"">240"":1}",41.715596999999995,-71.361814,RI,44.0,44003.0,Kent County,440030215014.0
2366300,sg:018b79da6fb9467b918935df07c7af20,INFINITI OF WARWICK,RI,2886,441110.0,25,54.0,"{""<5"":1,""5-20"":9,""21-60"":4,""61-240"":5,"">240"":6}",41.698505,-71.500477,RI,44.0,44003.0,Kent County,440030223001.0
2366435,sg:0585cd17395d453bb144cc1ace41db5e,Discount Disposal,RI,2919,562211.0,1,16.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.796597999999996,-71.530664,RI,44.0,44007.0,Providence County,440070125003.0
2366994,sg:16e7d60e41ff4a0393c7912ed8b5cb55,Providence Fire Department Engine Company 2 Ladder Company 7 Rescue 3,RI,2904,922160.0,7,116.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":5,"">240"":1}",41.841852,-71.408437,RI,44.0,44007.0,Providence County,440070031005.0
2367014,sg:17ae71bccaf9467c8b450285a5fc17af,Phoenix Auto Sales and Repair,RI,2860,811111.0,3,102.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":0}",41.875915,-71.391001,RI,44.0,44007.0,Providence County,440070161001.0
2367070,sg:195775fe02c04d08af9938f759d4d792,Iglesia Evangelica Emmanuel,RI,2919,813110.0,15,8.0,"{""<5"":0,""5-20"":10,""21-60"":0,""61-240"":2,"">240"":3}",41.819444,-71.470934,RI,44.0,44007.0,Providence County,440070124021.0
2367174,sg:1c8776d72f6b429da4d859b61ea26412,Citywide CPR,RI,2886,451110.0,5,60.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":2,"">240"":0}",41.722446999999995,-71.446202,RI,44.0,44003.0,Kent County,440030221001.0
2367514,sg:27af83c6d9dd4bd482fcbfe4ea2ef67a,William H Harris Furs,RI,2886,448120.0,4,18.5,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":0,"">240"":0}",41.720442999999996,-71.48414100000001,RI,44.0,44003.0,Kent County,440030223002.0
2367673,sg:2d6cf28554024b65b6f972eb30e1ef6b,Sacred Heart Day Care Center,RI,2914,624410.0,2,176.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",41.819308,-71.377491,RI,44.0,44007.0,Providence County,440070102005.0
2367835,sg:33135cd802f346e9a02d7ae3fb2dd5a8,Cafe Water Street,RI,2885,722515.0,5,14.0,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":0}",41.729554,-71.285591,RI,44.0,44001.0,Bristol County,440010305003.0
2368108,sg:3d611c18c0004d47aaa62f25f0295515,O'Reilly Auto Parts,RI,2889,441310.0,17,10.0,"{""<5"":1,""5-20"":14,""21-60"":1,""61-240"":0,"">240"":1}",41.704169,-71.41948599999999,RI,44.0,44003.0,Kent County,440030219031.0
2368503,sg:4bfa0a91284741eb8bfba51c21cf839a,Porch & Patio Casual Living,RI,2888,442110.0,21,61.0,"{""<5"":0,""5-20"":3,""21-60"":7,""61-240"":8,"">240"":3}",41.751782,-71.438694,RI,44.0,44003.0,Kent County,440030211002.0
2368611,sg:4faee0ded9e44018a9a6171a0d63560b,Nazareth Marine &amp Salvage,RI,2818,441222.0,7,27.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":3,"">240"":0}",41.659411999999996,-71.447558,RI,44.0,44003.0,Kent County,440030209011.0
2368710,sg:531f1fcb3afc4ce383a7a77722f7eee3,Gallo Thomas Insurance,RI,2886,524210.0,7,496.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":4}",41.724619,-71.454894,RI,44.0,44003.0,Kent County,440030221001.0
2369252,sg:667f47b86a124df48e8fa2abcadb9e8a,Petro Home Services,RI,2886,221210.0,34,97.0,"{""<5"":0,""5-20"":7,""21-60"":6,""61-240"":15,"">240"":6}",41.729496999999995,-71.46430699999999,RI,44.0,44003.0,Kent County,440030223004.0
2369271,sg:6727bbd22fb64893907709414edcdfad,Expressions Shoes,RI,2909,448210.0,6,14.5,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":1}",41.826004,-71.436268,RI,44.0,44007.0,Providence County,440070025002.0
2369302,sg:683c6772743a463db3f30076ccd57c33,CrossRoads Real Estate Group,RI,2895,531210.0,18,63.5,"{""<5"":0,""5-20"":4,""21-60"":5,""61-240"":2,"">240"":7}",41.998221,-71.510949,RI,44.0,44007.0,Providence County,440070178003.0
